candidate_id,rule_group,rule_name,subject_type,subject_id,predicate,object_type,object_id,source_evidence,confidence_level,should_assert,reason_not_asserted,example_query_ids_if_relevant,note
SRC_0319,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Lờ đờ,SEAFDEC_009 aboutDisease AHPND; AHPND hasSymptom Letargy,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0320,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Bỏ ăn,SEAFDEC_009 aboutDisease AHPND; AHPND hasSymptom Anorexia,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0321,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Gan tụy bất thường,SEAFDEC_009 aboutDisease AHPND; AHPND hasSymptom GanTuyBatThuong,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0322,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPreventionContext,prevention,An toàn sinh học,SEAFDEC_009 aboutDisease AHPND; AHPND recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0323,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),SEAFDEC_009 aboutDisease AHPND; AHPND recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0324,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,SEAFDEC_009,candidateHasTreatmentContext,treatment,Tăng sục khí,SEAFDEC_009 aboutDisease AHPND; AHPND recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0325,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,SEAFDEC_009,candidateHasTreatmentContext,treatment,Thay nước,SEAFDEC_009 aboutDisease AHPND; AHPND recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0326,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPathogenContext,pathogen,Virus đốm trắng (WSSV),SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease causedBy WSSV,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002;DS_002;LO_006,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0327,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Lờ đờ,SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom Letargy,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0328,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Bỏ ăn,SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom Anorexia,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0329,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Đốm trắng,SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease hasSymptom WhiteSpot,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0330,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPreventionContext,prevention,An toàn sinh học,SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0331,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0332,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,SEAFDEC_009,candidateHasTreatmentContext,treatment,Tăng sục khí,SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0333,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,SEAFDEC_009,candidateHasTreatmentContext,treatment,Thay nước,SEAFDEC_009 aboutDisease WhiteSpotDisease; WhiteSpotDisease recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0334,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPathogenContext,pathogen,Infectious myonecrosis virus,SEAFDEC_009 aboutDisease IMN; IMN causedBy IMNV,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0335,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_009,candidateHasSymptomContext,symptom,Lờ đờ,SEAFDEC_009 aboutDisease IMN; IMN hasSymptom Letargy,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0336,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_009,candidateHasPreventionContext,prevention,An toàn sinh học,SEAFDEC_009 aboutDisease IMN; IMN recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0337,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,SEAFDEC_010,candidateHasPathogenContext,pathogen,Vi khuẩn Vibrio parahaemolyticus,SEAFDEC_010 aboutDisease AHPND; AHPND causedBy Vibrio_parahaemolyticus,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002;DS_007,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0338,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_010,candidateHasSymptomContext,symptom,Lờ đờ,SEAFDEC_010 aboutDisease AHPND; AHPND hasSymptom Letargy,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0339,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_010,candidateHasSymptomContext,symptom,Bỏ ăn,SEAFDEC_010 aboutDisease AHPND; AHPND hasSymptom Anorexia,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0340,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_010,candidateHasSymptomContext,symptom,Gan tụy bất thường,SEAFDEC_010 aboutDisease AHPND; AHPND hasSymptom GanTuyBatThuong,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0341,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_010,candidateHasPreventionContext,prevention,An toàn sinh học,SEAFDEC_010 aboutDisease AHPND; AHPND recommendedPrevention Biosecurity,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0342,document-level safe facts / safe evidence,document_inherits_prevention_context_from_aboutDisease,document,SEAFDEC_010,candidateHasPreventionContext,prevention,Giống sạch bệnh (SPF),SEAFDEC_010 aboutDisease AHPND; AHPND recommendedPrevention UseSPFSeed,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0343,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,SEAFDEC_010,candidateHasTreatmentContext,treatment,Tăng sục khí,SEAFDEC_010 aboutDisease AHPND; AHPND recommendedTreatment ImproveAeration,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0344,document-level safe facts / safe evidence,document_inherits_treatment_context_from_aboutDisease,document,SEAFDEC_010,candidateHasTreatmentContext,treatment,Thay nước,SEAFDEC_010 aboutDisease AHPND; AHPND recommendedTreatment WaterExchange,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0345,document-level safe facts / safe evidence,document_inherits_pathogen_context_from_aboutDisease,document,SEAFDEC_011,candidateHasPathogenContext,pathogen,Vi khuẩn Vibrio parahaemolyticus,SEAFDEC_011 aboutDisease AHPND; AHPND causedBy Vibrio_parahaemolyticus,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002;DS_007,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0346,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_011,candidateHasSymptomContext,symptom,Lờ đờ,SEAFDEC_011 aboutDisease AHPND; AHPND hasSymptom Letargy,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0347,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_011,candidateHasSymptomContext,symptom,Bỏ ăn,SEAFDEC_011 aboutDisease AHPND; AHPND hasSymptom Anorexia,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
SRC_0348,document-level safe facts / safe evidence,document_inherits_symptom_context_from_aboutDisease,document,SEAFDEC_011,candidateHasSymptomContext,symptom,Gan tụy bất thường,SEAFDEC_011 aboutDisease AHPND; AHPND hasSymptom GanTuyBatThuong,medium,false,candidate only; manual review required,DS_001;DS_010;LO_002,Safe contextual evidence derived from direct document disease fact; not asserted as document fact.
